,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
103,cifar10,last*.ckpt,1.0,0.9973141,0.0004310011863708496,0.07993170619010925,0.0,stanfordproducts,s20,1.0,0.26135278
104,cifar10,last*.ckpt,1.0,0.9927054,0.0004310011863708496,0.1132507473230362,0.0,eurosat,s20,1.0,0.26135278
105,cifar10,best.ckpt,0.99999917,0.9917425,0.0025248080492019653,0.11509960889816284,0.0,imagenet6_test,s0,1.0,0.24684387
106,cifar10,best.ckpt,0.99999917,0.99604386,0.0025248080492019653,0.09130784869194031,0.0,mnist,s0,1.0,0.24684387
107,cifar10,best.ckpt,0.99999917,0.9983638,0.0025248080492019653,0.05551151931285858,0.0,svhn,s0,1.0,0.24684387
108,cifar10,best.ckpt,0.99999917,0.9951779,0.0025248080492019653,0.09774726629257202,0.0,texture,s0,1.0,0.24684387
109,cifar10,best.ckpt,0.99999917,0.9924355,0.0025248080492019653,0.1189265251159668,0.0,food101,s0,1.0,0.24684387
110,cifar10,best.ckpt,0.99999917,0.9935914,0.0025248080492019653,0.10896755754947662,0.0,stanfordproducts,s0,1.0,0.24684387
111,cifar10,best.ckpt,0.99999917,0.9899553,0.0025248080492019653,0.11542806029319763,0.0,eurosat,s0,1.0,0.24684387
112,cifar10,best.ckpt,0.9999999,0.9975307,0.00116652250289917,0.08148074150085449,0.0,imagenet6_test,s2,1.0,0.2867299
113,cifar10,best.ckpt,0.9999999,0.9969319,0.00116652250289917,0.07873809337615967,0.0,mnist,s2,1.0,0.2867299
114,cifar10,best.ckpt,0.9999999,0.99970615,0.00116652250289917,0.027646735310554504,0.0,svhn,s2,1.0,0.2867299
115,cifar10,best.ckpt,0.9999999,0.99811107,0.00116652250289917,0.06049540638923645,0.0,texture,s2,1.0,0.2867299
116,cifar10,best.ckpt,0.9999999,0.99699736,0.00116652250289917,0.0792151689529419,0.0,food101,s2,1.0,0.2867299
117,cifar10,best.ckpt,0.9999999,0.9963202,0.00116652250289917,0.09027940034866333,0.0,stanfordproducts,s2,1.0,0.2867299
118,cifar10,best.ckpt,0.9999999,0.9945805,0.00116652250289917,0.08896930515766144,0.0,eurosat,s2,1.0,0.2867299
119,cifar10,best.ckpt,1.0,0.9962872,0.0006509721279144287,0.08102832734584808,0.0,imagenet6_test,s20,1.0,0.25057054
120,cifar10,best.ckpt,1.0,0.998325,0.0006509721279144287,0.05847974121570587,0.0,mnist,s20,1.0,0.25057054
121,cifar10,best.ckpt,1.0,0.99880636,0.0006509721279144287,0.05002380907535553,0.0,svhn,s20,1.0,0.25057054
122,cifar10,best.ckpt,1.0,0.9984584,0.0006509721279144287,0.05936223268508911,0.0,texture,s20,1.0,0.25057054
123,cifar10,best.ckpt,1.0,0.9970291,0.0006509721279144287,0.08513104915618896,0.0,food101,s20,1.0,0.25057054
124,cifar10,best.ckpt,1.0,0.9964509,0.0006509721279144287,0.0833447277545929,0.0,stanfordproducts,s20,1.0,0.25057054
125,cifar10,best.ckpt,1.0,0.9911182,0.0006509721279144287,0.12199585139751434,0.0,eurosat,s20,1.0,0.25057054
126,cifar10_noisy_agg,last*.ckpt,0.99882555,0.8903055,0.012876555323600769,0.3140736371278763,0.09009999999999996,imagenet6_test,s0,0.9999995,0.17642936
127,cifar10_noisy_agg,last*.ckpt,0.99882555,0.8147632,0.012876555323600769,0.35727810859680176,0.09009999999999996,mnist,s0,0.9999995,0.17642936
128,cifar10_noisy_agg,last*.ckpt,0.99882555,0.7995528,0.012876555323600769,0.3652653843164444,0.09009999999999996,svhn,s0,0.9999995,0.17642936
129,cifar10_noisy_agg,last*.ckpt,0.99882555,0.8322191,0.012876555323600769,0.3565847724676132,0.09009999999999996,texture,s0,0.9999995,0.17642936
130,cifar10_noisy_agg,last*.ckpt,0.99882555,0.86283326,0.012876555323600769,0.3445150852203369,0.09009999999999996,food101,s0,0.9999995,0.17642936
131,cifar10_noisy_agg,last*.ckpt,0.99882555,0.8497149,0.012876555323600769,0.35066692531108856,0.09009999999999996,stanfordproducts,s0,0.9999995,0.17642936
132,cifar10_noisy_agg,last*.ckpt,0.99882555,0.82634056,0.012876555323600769,0.34371069073677063,0.09009999999999996,eurosat,s0,0.9999995,0.17642936
133,cifar10_noisy_agg,last*.ckpt,0.99886644,0.890219,0.014539167284965515,0.3057577908039093,0.09009999999999996,imagenet6_test,s2,0.99999917,0.19122347
