,dataset,checkpoint,id_median,ood_median,id_iqr,ood_iqr,noise_rate,ood_dataset,seed,scores_max,scores_min
121,cifar10,best.ckpt,32.238266,21.262869,19.23099136352539,8.596124172210693,0.0,svhn,s20,73.81528,3.4290452
122,cifar10,best.ckpt,32.238266,20.83596,19.23099136352539,10.584507942199707,0.0,texture,s20,73.81528,3.4290452
123,cifar10,best.ckpt,32.238266,18.14431,19.23099136352539,9.719852447509766,0.0,food101,s20,73.81528,3.4290452
124,cifar10,best.ckpt,32.238266,18.37714,19.23099136352539,8.991026639938354,0.0,stanfordproducts,s20,73.81528,3.4290452
125,cifar10,best.ckpt,32.238266,18.332962,19.23099136352539,7.1554388999938965,0.0,eurosat,s20,73.81528,3.4290452
126,cifar10_noisy_agg,last*.ckpt,9.077491,6.046324,2.5419745445251465,2.9743622541427612,0.09009999999999996,imagenet6_test,s0,15.201312,1.046446
127,cifar10_noisy_agg,last*.ckpt,9.077491,5.336496,2.5419745445251465,2.09839928150177,0.09009999999999996,mnist,s0,15.201312,1.046446
128,cifar10_noisy_agg,last*.ckpt,9.077491,5.68911,2.5419745445251465,2.6421536207199097,0.09009999999999996,svhn,s0,15.201312,1.046446
129,cifar10_noisy_agg,last*.ckpt,9.077491,5.7794027,2.5419745445251465,2.6297956705093384,0.09009999999999996,texture,s0,15.201312,1.046446
130,cifar10_noisy_agg,last*.ckpt,9.077491,5.7948604,2.5419745445251465,2.809347152709961,0.09009999999999996,food101,s0,15.201312,1.046446
131,cifar10_noisy_agg,last*.ckpt,9.077491,5.7835755,2.5419745445251465,2.6642181873321533,0.09009999999999996,stanfordproducts,s0,15.201312,1.046446
132,cifar10_noisy_agg,last*.ckpt,9.077491,5.3052874,2.5419745445251465,2.286618947982788,0.09009999999999996,eurosat,s0,15.201312,1.046446
133,cifar10_noisy_agg,last*.ckpt,9.19182,6.1857977,2.720665216445923,2.874223828315735,0.09009999999999996,imagenet6_test,s2,15.708834,1.1815515
134,cifar10_noisy_agg,last*.ckpt,9.19182,5.0598135,2.720665216445923,2.188474416732788,0.09009999999999996,mnist,s2,15.708834,1.1815515
135,cifar10_noisy_agg,last*.ckpt,9.19182,6.367748,2.720665216445923,2.5955071449279785,0.09009999999999996,svhn,s2,15.708834,1.1815515
136,cifar10_noisy_agg,last*.ckpt,9.19182,5.7262588,2.720665216445923,2.6214011907577515,0.09009999999999996,texture,s2,15.708834,1.1815515
137,cifar10_noisy_agg,last*.ckpt,9.19182,5.615879,2.720665216445923,2.7010998725891113,0.09009999999999996,food101,s2,15.708834,1.1815515
138,cifar10_noisy_agg,last*.ckpt,9.19182,5.8251247,2.720665216445923,2.7279192209243774,0.09009999999999996,stanfordproducts,s2,15.708834,1.1815515
139,cifar10_noisy_agg,last*.ckpt,9.19182,5.2471857,2.720665216445923,2.6231191158294678,0.09009999999999996,eurosat,s2,15.708834,1.1815515
140,cifar10_noisy_agg,last*.ckpt,9.051425,6.122587,2.619882822036743,3.00399649143219,0.09009999999999996,imagenet6_test,s20,19.351656,1.0172228
141,cifar10_noisy_agg,last*.ckpt,9.051425,5.778511,2.619882822036743,2.5519373416900635,0.09009999999999996,mnist,s20,19.351656,1.0172228
142,cifar10_noisy_agg,last*.ckpt,9.051425,6.9889555,2.619882822036743,2.9241504669189453,0.09009999999999996,svhn,s20,19.351656,1.0172228
143,cifar10_noisy_agg,last*.ckpt,9.051425,5.5899673,2.619882822036743,2.553368926048279,0.09009999999999996,texture,s20,19.351656,1.0172228
144,cifar10_noisy_agg,last*.ckpt,9.051425,5.6192517,2.619882822036743,2.7228050231933594,0.09009999999999996,food101,s20,19.351656,1.0172228
145,cifar10_noisy_agg,last*.ckpt,9.051425,5.7954636,2.619882822036743,2.645169973373413,0.09009999999999996,stanfordproducts,s20,19.351656,1.0172228
146,cifar10_noisy_agg,last*.ckpt,9.051425,5.625135,2.619882822036743,2.297514319419861,0.09009999999999996,eurosat,s20,19.351656,1.0172228
147,cifar10_noisy_agg,best.ckpt,9.1003685,6.1172724,2.5524240732192993,2.998670816421509,0.09009999999999996,imagenet6_test,s0,15.356233,0.885774
148,cifar10_noisy_agg,best.ckpt,9.1003685,5.3312793,2.5524240732192993,2.0866005420684814,0.09009999999999996,mnist,s0,15.356233,0.885774
149,cifar10_noisy_agg,best.ckpt,9.1003685,5.8512506,2.5524240732192993,2.7504392862319946,0.09009999999999996,svhn,s0,15.356233,0.885774
150,cifar10_noisy_agg,best.ckpt,9.1003685,5.825839,2.5524240732192993,2.6885061264038086,0.09009999999999996,texture,s0,15.356233,0.885774
151,cifar10_noisy_agg,best.ckpt,9.1003685,5.8691707,2.5524240732192993,2.7794742584228516,0.09009999999999996,food101,s0,15.356233,0.885774
152,cifar10_noisy_agg,best.ckpt,9.1003685,5.8845196,2.5524240732192993,2.605686902999878,0.09009999999999996,stanfordproducts,s0,15.356233,0.885774
153,cifar10_noisy_agg,best.ckpt,9.1003685,5.4247684,2.5524240732192993,2.2130120992660522,0.09009999999999996,eurosat,s0,15.356233,0.885774
154,cifar10_noisy_agg,best.ckpt,9.147106,6.2306848,2.7270039319992065,2.832857608795166,0.09009999999999996,imagenet6_test,s2,15.676853,0.76342356
155,cifar10_noisy_agg,best.ckpt,9.147106,4.8789177,2.7270039319992065,2.031202256679535,0.09009999999999996,mnist,s2,15.676853,0.76342356
156,cifar10_noisy_agg,best.ckpt,9.147106,6.6795673,2.7270039319992065,2.6620819568634033,0.09009999999999996,svhn,s2,15.676853,0.76342356
157,cifar10_noisy_agg,best.ckpt,9.147106,5.7308745,2.7270039319992065,2.6673805713653564,0.09009999999999996,texture,s2,15.676853,0.76342356
158,cifar10_noisy_agg,best.ckpt,9.147106,5.599212,2.7270039319992065,2.6742706298828125,0.09009999999999996,food101,s2,15.676853,0.76342356
159,cifar10_noisy_agg,best.ckpt,9.147106,5.8752594,2.7270039319992065,2.6634470224380493,0.09009999999999996,stanfordproducts,s2,15.676853,0.76342356
160,cifar10_noisy_agg,best.ckpt,9.147106,5.2341404,2.7270039319992065,2.853819251060486,0.09009999999999996,eurosat,s2,15.676853,0.76342356
161,cifar10_noisy_agg,best.ckpt,7.273588,4.736455,3.3398854732513428,2.5408114194869995,0.09009999999999996,imagenet6_test,s20,17.163057,0.67213607
162,cifar10_noisy_agg,best.ckpt,7.273588,4.8236065,3.3398854732513428,2.167812168598175,0.09009999999999996,mnist,s20,17.163057,0.67213607
